NUMERO_CASO;NUMERO_BANCO;NOME_BANCO;CNPJ_OU_COMPE_BANCO;NUMERO_AGENCIA;NUMERO_CONTA;TIPO;NOME_TITULAR;CPF_CNPJ_TITULAR;DESCRICAO_LANCAMENTO;CNAB;DATA_LANCAMENTO;NUMERO_DOCUMENTO;NUMERO_DOCUMENTO_TRANSACAO;LOCAL_TRANSACAO;VALOR_TRANSACAO;NATUREZA_LANCAMENTO;VALOR_SALDO;NATUREZA_SALDO;CPF_CNPJ_OD;NOME_PESSOA_OD;TIPO_PESSOA_OD;NUMERO_BANCO_OD;NUMERO_AGENCIA_OD;NUMERO_CONTA_OD;CODIGO_BARRAS;OBSERVACAO;NOME_ENDOSSANTE_CHEQUE;DOC_ENDOSSANTE_CHEQUE
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;08/10/2014;"""81925100000000""";"""81925059654137""";0;30;D;4667,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;08/10/2014;"""850017""";"""850017""";0;4650;D;17,5;C;;;;341;1644;"""62299551123""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CH DEVOLVIDO IMPEDIM PAGAMENTO";203;08/10/2014;"""850017""";"""850017""";0;4650;C;4667,5;C;;;;0;0;;;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;09/10/2014;"""90908300000000""";"""90908310690134""";0;15;D;4652,5;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TED TRANSFERENCIA ELETR.DISPON";209;10/10/2014;"""7450798""";"""7450798""";0;2700;C;7352,5;C;06.220.499/1110-36;"AJ DA SILVA TR";2;237;3957;"""3348""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;10/10/2014;"""168671""";"""168671""";0;68,39;D;7284,11;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;10/10/2014;"""271809""";"""271809""";0;23;D;7261,11;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";117;10/10/2014;"""222462000000000""";"""222462000018218""";0;1800;D;5461,11;C;00.258.103/1110-63;"CAMPOS & FERNA";2;1;2462;"""584582""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;10/10/2014;"""812831000000000""";"""812831300013260""";0;10,85;D;5450,26;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";213;13/10/2014;"""554546000000000""";"""554546000008283""";0;1180;C;6630,26;C;01.415.238/1110-58;"TRANSPORTES E";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;13/10/2014;"""143388""";"""143388""";0;74,8;D;6555,46;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;13/10/2014;"""275573""";"""275573""";0;28;D;6527,46;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;13/10/2014;"""341618""";"""341618""";0;30,61;D;6496,85;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;13/10/2014;"""641876""";"""641876""";0;17,8;D;6479,05;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;13/10/2014;"""761322""";"""761322""";0;15,89;D;6463,16;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;13/10/2014;"""111538000000000""";"""111538060690134""";0;350;D;6113,16;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;13/10/2014;"""132022000000000""";"""132022270690134""";0;20;D;6093,16;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";117;13/10/2014;"""224546000000000""";"""224546000005962""";0;250;D;5843,16;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";117;13/10/2014;"""246200000000000""";"""246200000018218""";0;400;D;5443,16;C;00.258.103/1110-63;"CAMPOS & FERNA";2;1;2462;"""584582""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;14/10/2014;"""143166""";"""143166""";0;41;D;5402,16;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;14/10/2014;"""284885""";"""284885""";0;20;D;5382,16;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;CHEQUE;101;14/10/2014;"""850019""";"""850019""";0;4650;D;732,16;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""133387""";"""133387""";0;69,7;D;662,46;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""161714""";"""161714""";0;32,8;D;629,66;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""233954""";"""233954""";0;23,83;D;605,83;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""263499""";"""263499""";0;5,5;D;600,33;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""334371""";"""334371""";0;15;D;585,33;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""645759""";"""645759""";0;20,85;D;564,48;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""747790""";"""747790""";0;10,52;D;553,96;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;15/10/2014;"""860768""";"""860768""";0;30;D;523,96;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;15/10/2014;"""151201000000000""";"""151201430690134""";0;50;D;473,96;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;15/10/2014;"""152043000000000""";"""152043096383994""";0;40;D;433,96;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;15/10/2014;"""802881000000000""";"""802881200018417""";0;1,27;D;432,69;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;15/10/2014;"""802881000000000""";"""802881200018418""";0;1,27;D;431,42;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;16/10/2014;"""131238""";"""131238""";0;30,22;D;401,2;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;16/10/2014;"""243136""";"""243136""";0;9,75;D;391,45;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;16/10/2014;"""162015000000000""";"""162015366383994""";0;40;D;351,45;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"PAGTO CARTAO CREDITO";104;16/10/2014;"""467381000000000""";"""467380800843994""";0;161,83;D;189,62;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;16/10/2014;"""862891000000000""";"""862891200087130""";0;1,27;D;188,35;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"DEPOSITO ONLINE";201;17/10/2014;"""2029121759""";"""2029121759""";0;1000;C;1188,35;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;17/10/2014;"""173948""";"""173948""";0;10;D;1178,35;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;17/10/2014;"""171032000000000""";"""171032416383994""";0;150;D;1028,35;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;17/10/2014;"""862901000000000""";"""862901200107122""";0;1,27;D;1027,08;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"DEPOSITO ONLINE";201;20/10/2014;"""2621114582""";"""2621114582""";0;400;C;1427,08;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;20/10/2014;"""124565""";"""124565""";0;47;D;1380,08;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;20/10/2014;"""225200""";"""225200""";0;31;D;1349,08;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;20/10/2014;"""350931""";"""350931""";0;4,99;D;1344,09;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;20/10/2014;"""674256""";"""674256""";0;19,06;D;1325,03;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;20/10/2014;"""182154000000000""";"""182154106383994""";0;30;D;1295,03;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;20/10/2014;"""201915000000000""";"""201915386383994""";0;100;D;1195,03;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;20/10/2014;"""882931000000000""";"""882931200111641""";0;1,27;D;1193,76;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;20/10/2014;"""882931000000000""";"""882931200111642""";0;1,27;D;1192,49;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;20/10/2014;"""850015""";"""850015""";0;750;D;442,49;C;;;;399;1334;"""53320132531""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"DEPOSITO ONLINE";201;21/10/2014;"""2621115241""";"""2621115241""";0;60;C;502,49;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;22/10/2014;"""222141000000000""";"""222141306383994""";0;40;D;462,49;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;22/10/2014;"""862951000000000""";"""862951200040943""";0;1,27;D;461,22;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;22/10/2014;"""850004""";"""850004""";0;500;D;38,78;D;;;;237;2459;"""500509770""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE DEVOLVIDO SEM FUNDO";203;22/10/2014;"""850004""";"""850004""";0;500;C;461,22;C;;;;0;0;;;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"DEPOSITO EM DINHEIRO";201;24/10/2014;"""2621114335""";"""2621114335""";0;40;C;501,22;C;;;;0;0;;;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;24/10/2014;"""850004""";"""850004""";0;500;D;1,22;C;;;;237;2459;"""500509770""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";213;27/10/2014;"""224546000000000""";"""224546000008283""";0;100;C;101,22;C;01.415.238/1110-58;"TRANSPORTES E";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;27/10/2014;"""145905""";"""145905""";0;80;D;21,22;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;27/10/2014;"""251253000000000""";"""251253296383994""";0;20;D;1,22;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;27/10/2014;"""863001000000000""";"""863001200249425""";0;1,22;D;0;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;27/10/2014;"""850018""";"""850018""";0;700;D;700;D;;;;237;1409;"""500626413""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE DEVOLVIDO SEM FUNDO";203;27/10/2014;"""850018""";"""850018""";0;700;C;0;C;;;;0;0;;;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";213;28/10/2014;"""554546000000000""";"""554546000008283""";0;700;C;700;C;01.415.238/1110-58;"TRANSPORTES E";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;28/10/2014;"""833011000000000""";"""833010800572557""";0;,05;D;699,95;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";213;29/10/2014;"""224546000000000""";"""224546000005962""";0;100;C;799,95;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;29/10/2014;"""292040000000000""";"""292040006383994""";0;15;D;784,95;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"PAGAMENTO CONTA AGUA";104;29/10/2014;"""102901""";"""102901""";0;69,95;D;715;C;00.505.292/1110-21;"SANEAMENTO DE";2;1;3307;"""3522221""";;82700000000000000000000000000000000000000000;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TARIFAS SERVICOS DIVERSOS";105;29/10/2014;"""823021000000000""";"""823021200163779""";0;1,27;D;713,73;C;;"BANCO DO BRASI";2;1;4546;"""1050553055""";;"CONTRAPARTIDA DO LANC.EM CONTA INTERNA BB-PRESTACAO SERVICOS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"CHEQUE COMPENSADO";101;31/10/2014;"""850018""";"""850018""";0;700;D;13,73;C;;;;237;1409;"""500626413""";;"Dados nÑo informados";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;04/11/2014;"""42118400000000""";"""42118416383994""";0;10;D;3,73;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"TRANSFERENCIA ON LINE";213;05/11/2014;"""554546000000000""";"""554546000008283""";0;910;C;913,73;C;01.415.238/1110-58;"TRANSPORTES E";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"COMPRA COM CARTAO";114;05/11/2014;"""171342""";"""171342""";0;43;D;870,73;C;;"SAQUE CONTA CO";;1;1903;"""4223007059""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;05/11/2014;"""51530100000000""";"""51530116383994""";0;200;D;670,73;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""82411""";1;"ZITA AMELI";281.479.310-18;"SAQUE COM CARTAO";114;05/11/2014;"""52031500000000""";"""52031456383994""";0;50;D;620,73;C;;;;0;0;;;"SAQUE EM TERMINAL DE AUTOATENDIMENTO - PESQUISA CONCLUIDA";;
